trip_id,timestamp,hour,day_of_week,temp_c,wind_kph,precip_mm,is_holiday,demand,condition_Cloudy,condition_Fog,condition_Rain,condition_Windy,user_type_member,bike_type_e-bike
449,2025-07-13 13:00:00,13,6,17.048499110918222,5.762180350068629,2.007548569239962,1,76.0,True,False,False,False,True,False
450,2025-07-06 12:00:00,12,6,8.894894476280687,30.193914221446803,0.6874333656007987,1,29.0,True,False,False,False,True,False
451,2025-07-12 06:00:00,6,5,21.381948009046795,31.236757232156123,0.191643348917451,1,84.0,False,False,False,False,True,True
452,2025-07-18 08:00:00,8,4,19.01951363794318,27.151006345669224,3.2199521112736087,0,104.0,False,True,False,False,False,False
453,2025-07-12 00:00:00,0,5,10.444169255189188,29.405801187818987,0.8009360156745403,1,49.0,False,False,False,False,False,False
454,2025-07-08 18:00:00,18,1,3.2858345198954613,29.23578000740116,0.0259242739462145,0,1.0,False,False,False,False,True,False
455,2025-07-13 13:00:00,13,6,15.75740075371928,24.158737657511992,0.8454746690277493,1,641.0,True,False,False,False,False,False
456,2025-07-08 17:00:00,17,1,11.686993515458832,29.38172763894624,0.8461186396613792,0,74.0,False,False,False,False,True,False
457,2025-07-09 19:00:00,19,2,9.441670051097184,16.513841280928872,0.721741471277184,0,55.0,True,False,False,False,False,False
458,2025-07-09 13:00:00,13,2,6.365499375670772,22.93364033421428,2.382814865275291,0,0.0,True,False,False,False,True,False
459,2025-07-02 11:00:00,11,2,17.530931636562805,24.481210683016293,2.4488468582764606,0,70.0,False,True,False,False,False,False
460,2025-07-02 06:00:00,6,2,16.990402197491544,17.775035764016632,3.658584888241677,0,80.0,False,False,False,False,True,False
461,2025-07-02 20:00:00,20,2,11.756602940396467,24.053880600413105,0.7733075485690913,0,64.0,False,False,False,False,False,False
462,2025-07-31 05:00:00,5,3,20.304119708127487,25.805603461866472,3.7736537539690738,0,57.0,False,False,False,False,False,True
463,2025-07-15 00:00:00,0,1,16.320509915407563,9.30765307307448,0.4393356878627671,0,81.0,False,False,False,False,False,False
464,2025-07-07 14:00:00,14,0,15.537041915925004,27.890346572506807,0.0760492492551419,0,77.0,False,True,False,False,False,False
465,2025-07-02 14:00:00,14,2,13.62352745680396,26.322783731854237,0.9294362939471555,0,58.0,False,False,False,False,True,False
466,2025-07-22 10:00:00,10,1,16.352202874977156,13.894785886432608,0.3007434418147114,0,94.0,False,False,False,False,False,True
467,2025-07-06 01:00:00,1,6,23.52830853006491,16.33284683850795,3.766205915970344,1,65.0,False,False,False,False,True,True
468,2025-07-19 08:00:00,8,5,22.54523123634222,18.71348432958232,0.7680022791375856,1,100.0,True,False,False,False,True,False
469,2025-07-27 05:00:00,5,6,20.47125617047189,6.245278339249884,0.2581110937474205,1,84.0,True,False,False,False,True,False
470,2025-07-08 17:00:00,17,1,14.004143483908669,45.36279156038356,-0.2477194781897304,0,1.0,False,False,False,True,False,False
471,2025-07-19 09:00:00,9,5,14.921462929982164,13.386844082393146,0.2624500937622186,1,97.0,True,False,False,False,True,False
472,2025-07-30 23:00:00,23,2,19.43988565233221,24.681624381254863,0.1072478043685215,0,92.0,False,True,False,False,True,False
473,2025-07-27 07:00:00,7,6,20.398193298435142,28.459672710715942,0.581007173940645,1,120.0,False,False,False,False,False,False
474,2025-07-25 14:00:00,14,4,8.432371896201921,15.971180015952468,0.5106789608831217,0,25.0,False,False,False,False,True,False
475,2025-07-01 06:00:00,6,1,19.046869018854245,14.27737448928503,0.67939140277631,0,75.0,False,False,False,False,True,False
476,2025-07-10 15:00:00,15,3,12.69991234494143,16.191842902831098,1.1791612893184866,0,79.0,False,False,False,False,True,False
477,2025-07-02 12:00:00,12,2,18.56611762160648,21.235201971430307,0.856545638932776,0,84.0,False,False,False,False,True,False
478,2025-07-02 05:00:00,5,2,18.165571834086304,17.856283922608785,0.7859428769671044,0,67.0,True,False,False,False,True,False
479,2025-07-23 08:00:00,8,2,23.055129461791097,27.85770889761713,2.334200589056558,0,84.0,False,False,False,False,True,False
480,2025-07-03 18:00:00,18,3,9.395662300049375,37.045735440126975,0.8454746690277493,0,59.0,False,True,False,False,True,False
481,2025-07-05 21:00:00,21,5,11.601829223871116,19.038585843306706,0.469462800883061,1,66.0,True,False,False,False,True,False
482,2025-07-19 17:00:00,17,5,2.849512152637823,10.071942067791626,1.2146823071215154,1,0.0,False,False,False,False,True,False
483,2025-07-27 17:00:00,17,6,13.45868961564259,9.4026569233604,0.136114798772083,1,97.0,False,True,False,False,False,True
484,2025-07-20 18:00:00,18,6,6.500292030846414,17.04384917114587,1.9597743976831203,1,33.0,False,True,False,False,True,False
485,2025-07-23 09:00:00,9,2,7.800279161634306,23.34468948723104,2.012288514027558,0,33.0,False,False,False,False,False,True
486,2025-07-06 02:00:00,2,6,14.517351331660556,43.26532574991437,0.3950096799585723,1,59.0,False,False,False,True,True,False
487,2025-07-07 15:00:00,15,0,9.863440647764222,28.66892652799912,0.3714755324407002,0,47.0,True,False,False,False,False,True
488,2025-07-06 12:00:00,12,6,0.9729281315254764,13.03152381831552,0.2815386515675105,1,4.0,False,True,False,False,True,False
489,2025-07-22 20:00:00,20,1,17.407983618230013,6.5946018076383535,0.4548624324229504,0,63.0,True,False,False,False,True,True
490,2025-07-20 00:00:00,0,6,13.101035631792737,17.315634455773075,1.1447394166161788,1,70.0,False,False,False,False,True,True
491,2025-07-14 05:00:00,5,0,19.03117328713665,15.189391367729527,0.7247480347853178,0,92.0,False,False,False,False,False,False
492,2025-07-04 05:00:00,5,4,14.004143483908669,19.15602274101453,0.3642393843476136,0,88.0,True,False,False,False,True,False
493,2025-07-22 02:00:00,2,1,15.837544046021382,24.0959033163936,4.912541204868588,0,54.0,False,False,True,False,False,False
494,2025-07-05 03:00:00,3,5,21.054515210996776,23.504832811616883,0.6147158036784988,1,1131.0,False,True,False,False,False,False
495,2025-07-23 00:00:00,0,2,11.3657165124383,16.38493410418887,0.4467077862645942,0,48.0,True,False,False,False,True,True
496,2025-07-20 05:00:00,5,6,18.14464875619256,6.280777228838835,3.26283425246279,1,91.0,False,True,False,False,True,False
497,2025-07-11 14:00:00,14,4,8.944451912780877,21.339683332119183,1.582687560157554,0,26.0,True,False,False,False,True,True
498,2025-07-21 10:00:00,10,0,19.64865710799595,16.643448293002308,0.0800545522847055,0,79.0,False,True,False,False,True,True
499,2025-07-17 22:00:00,22,3,8.565074985782562,10.009184659518688,0.8454746690277493,0,27.0,False,False,False,False,True,True
500,2025-07-25 13:00:00,13,4,15.070395297061427,21.234925309778347,1.851446513204032,0,65.0,False,True,False,False,True,True
501,2025-07-08 12:00:00,12,1,22.088244883895143,17.421745692608408,0.6424784554098278,0,80.0,False,False,False,False,True,False
502,2025-07-09 05:00:00,5,2,22.185240100676594,29.543113163495363,0.1282109313455944,0,68.0,False,False,False,False,True,False
503,2025-07-18 11:00:00,11,4,14.455079649980338,37.02107074763406,0.4783847916328961,0,58.0,True,False,False,False,True,False
504,2025-07-24 08:00:00,8,3,16.49963772179251,19.226231711478064,1.2132572191113238,0,114.0,True,False,False,False,True,False
505,2025-07-11 00:00:00,0,4,12.583162473633282,3.595582567959743,1.1931130152793503,0,58.0,True,False,False,False,True,False
506,2025-07-23 05:00:00,5,2,23.341246075964847,10.469721671993856,0.2358332152118794,0,65.0,True,False,False,False,True,True
507,2025-07-06 04:00:00,4,6,25.344738348906407,34.53406363685089,1.6509361139793517,1,55.0,False,True,False,False,True,False
508,2025-07-12 01:00:00,1,5,15.553021748909568,16.11072891440944,0.58804653272906,1,87.0,True,False,False,False,True,False
509,2025-07-15 10:00:00,10,1,15.786571895440526,15.936217175229231,1.6344752096409565,0,80.0,False,False,False,False,False,False
510,2025-07-03 07:00:00,7,3,17.471552606160948,9.52404348449626,1.2079372341176915,0,100.0,False,False,False,False,True,True
511,2025-07-23 23:00:00,23,2,16.006463384098044,34.02718456201452,0.0938542068111015,0,66.0,True,False,False,False,True,True
512,2025-07-13 08:00:00,8,6,19.18547937690901,29.721087949457107,0.2028174633611359,1,113.0,False,False,False,False,True,True
513,2025-07-03 21:00:00,21,3,15.819338252684002,17.641013005442872,1.6342017949456311,0,80.0,False,False,False,False,True,True
514,2025-07-12 10:00:00,10,5,25.23453995076079,12.470110195460236,0.1343982043831772,1,73.0,True,False,False,False,True,True
515,2025-07-23 16:00:00,16,2,6.53064847499869,12.836446306129767,0.2702281397875767,0,19.0,False,False,False,False,True,False
516,2025-07-20 05:00:00,5,6,25.85431015441093,12.586235522764358,2.379500157000565,1,50.0,False,False,False,False,True,False
517,2025-07-11 19:00:00,19,4,9.934193386580294,22.918667083881317,3.986123870767022,0,59.0,True,False,False,False,True,True
518,2025-07-28 13:00:00,13,0,17.26433893254084,8.674379960899682,0.2825447541020318,0,85.0,False,False,False,False,True,True
519,2025-07-11 00:00:00,0,4,9.712536251410835,22.09004929943906,0.2871873129158859,0,47.0,False,False,False,False,True,False
520,2025-07-08 18:00:00,18,1,8.830877601207288,22.399499308909864,0.7821907232792576,0,71.0,False,False,False,False,True,True
521,2025-07-24 11:00:00,11,3,11.139256660684705,15.273237543998963,0.2299306769244949,0,53.0,False,False,False,False,True,True
522,2025-07-16 05:00:00,5,2,24.34189391996585,18.219991476377984,1.166200082421118,0,47.0,False,False,False,False,False,False
523,2025-07-21 15:00:00,15,0,7.324219762501517,16.03699437017671,1.6221095819690563,0,15.0,True,False,False,False,True,True
524,2025-07-30 23:00:00,23,2,10.343338618457992,17.489804505323868,1.6948084072911624,0,54.0,False,False,False,False,True,True
525,2025-07-07 04:00:00,4,0,11.858192650872628,27.389863352434443,2.738259579362818,0,36.0,True,False,False,False,False,False
526,2025-07-01 14:00:00,14,1,9.723163048322329,31.682960867144587,0.3351444603192444,0,42.0,True,False,False,False,True,False
527,2025-07-28 23:00:00,23,0,16.723712421371108,19.897875042139667,3.9083211405788942,0,65.0,False,False,False,False,False,False
528,2025-07-17 23:00:00,23,3,11.074600851534848,11.976903046266704,0.0225831601340778,0,54.0,False,False,False,False,True,True
529,2025-07-13 06:00:00,6,6,28.55142969260076,3.972080615147532,12.830320841363484,1,0.0,False,False,True,False,False,True
530,2025-07-19 04:00:00,4,5,18.79542092734248,22.49617220387184,1.0534455419921105,1,109.0,False,False,False,False,False,True
531,2025-07-05 04:00:00,4,5,26.51681935432536,10.838578657731349,1.370760248280289,1,45.0,False,False,False,False,False,True
532,2025-07-09 21:00:00,21,2,14.004143483908669,47.055939032872,0.1966835719136215,0,1.0,False,False,False,True,True,False
533,2025-07-03 18:00:00,18,3,5.416563629779658,3.143463979117559,0.1561937103174707,0,17.0,False,False,False,False,False,True
534,2025-07-19 20:00:00,20,5,9.615229562937042,18.927694756608005,0.4025344595415613,1,55.0,True,False,False,False,False,True
535,2025-07-05 11:00:00,11,5,12.516387615256535,28.27944732812769,1.0070908323491063,1,76.0,False,True,False,False,False,False
536,2025-07-30 01:00:00,1,2,18.570365826359875,26.06015803953981,0.1629080799130381,0,68.0,True,False,False,False,True,False
537,2025-07-19 21:00:00,21,5,11.590682256641394,17.6509966173598,3.268906875513882,1,66.0,False,False,False,False,True,False
538,2025-07-28 11:00:00,11,0,18.63037374783284,27.45953845485633,1.7617992133802536,0,80.0,False,False,False,False,True,True
539,2025-07-19 04:00:00,4,5,14.004143483908669,13.3276967061495,0.4662214137018456,1,84.0,False,False,False,False,True,True
540,2025-07-15 01:00:00,1,1,16.04032021547884,37.61340222893087,-4.993134404655072,0,39.0,False,False,True,False,True,True
541,2025-07-29 01:00:00,1,1,12.900264596314788,18.26666817653527,4.737105144243271,0,36.0,False,False,True,False,True,False
542,2025-07-17 08:00:00,8,3,17.840370537374056,11.022175320019262,0.4670669564265554,0,110.0,False,False,False,False,True,False
543,2025-07-18 03:00:00,3,4,23.440920431907045,13.534155225838695,1.724904812249089,0,52.0,False,False,False,False,False,False
544,2025-07-26 02:00:00,2,5,15.174970617771429,19.522676503736932,0.3110592981174855,1,103.0,False,False,False,False,True,False
545,2025-07-30 12:00:00,12,2,17.272893638316127,19.35211286007285,0.1612739845156402,0,96.0,False,False,False,False,True,False
546,2025-07-13 02:00:00,2,6,18.18261068547646,9.632445559866202,1.8538699877208575,1,96.0,False,True,False,False,True,True
547,2025-07-18 01:00:00,1,4,19.752477360421405,18.766327295449567,1.0204261167044295,0,80.0,False,False,False,False,False,False
548,2025-07-25 08:00:00,8,4,22.25626539512919,24.604937279391574,0.8045023861267814,0,87.0,True,False,False,False,True,False
549,2025-07-21 00:00:00,0,0,17.931552596415706,9.871087015970003,0.8076517750066277,0,81.0,False,False,False,False,True,False
550,2025-07-18 14:00:00,14,4,14.61798857984473,37.38879830026758,-12.905130634334904,0,9.0,False,False,True,False,True,False
551,2025-07-26 11:00:00,11,5,17.81202891439089,38.41542985817859,1.219483669972454,1,86.0,False,False,False,False,True,True
552,2025-07-24 13:00:00,13,3,12.744435252783658,9.1159442729813,1.744578649074353,0,60.0,True,False,False,False,True,False
553,2025-07-16 04:00:00,4,2,23.34524327601363,17.795974548778442,0.0476485371951224,0,84.0,False,False,False,False,True,False
554,2025-07-06 08:00:00,8,6,14.317973653231402,28.844545795500377,1.8666434289572729,1,84.0,True,False,False,False,True,True
555,2025-07-28 06:00:00,6,0,17.932289131110462,13.38780722350733,0.0850140235647551,0,89.0,False,False,False,False,True,False
556,2025-07-29 21:00:00,21,1,4.224033883886466,41.48355956188092,0.0234689830420623,0,0.0,False,False,False,True,True,True
557,2025-07-21 11:00:00,11,0,14.923780671058186,20.8948200425654,0.9662056223479516,0,69.0,False,False,False,False,True,False
558,2025-07-10 04:00:00,4,3,17.659233469156284,18.4445705792762,1.7650734975339215,0,76.0,False,False,False,False,True,False
559,2025-07-08 19:00:00,19,1,-0.1641732196406007,37.36619173536784,0.7517636065832562,0,1.0,True,False,False,False,True,False
560,2025-07-23 12:00:00,12,2,11.836106753621532,20.70828385617093,0.0108595425933105,0,69.0,True,False,False,False,True,True
561,2025-07-09 06:00:00,6,2,17.034252685141844,20.48552282357757,0.7683235609879449,0,68.0,True,False,False,False,False,True
562,2025-07-28 18:00:00,18,0,3.7176048639805854,30.48305414674944,1.2446179028974127,0,1.0,False,False,False,False,True,False
563,2025-07-18 13:00:00,13,4,12.78757314444839,40.666697443946205,0.2739492048279404,0,58.0,False,False,False,True,False,False
564,2025-07-16 10:00:00,10,2,17.662239239564844,18.848108963945116,0.7367289870490065,0,78.0,False,True,False,False,True,True
565,2025-07-28 23:00:00,23,0,10.128537999961674,34.35034331938767,3.701026304073726,0,11.0,False,False,False,False,False,False
566,2025-07-02 14:00:00,14,2,16.40499751225852,12.996024852807157,0.6828712992787777,0,79.0,False,True,False,False,True,True
567,2025-07-09 01:00:00,1,2,20.64135722665151,21.81240428050089,0.857449886667023,0,97.0,True,False,False,False,False,False
568,2025-07-04 14:00:00,14,4,16.32728586599983,24.13958584368673,0.8459269590145424,0,75.0,True,False,False,False,False,True
569,2025-07-25 11:00:00,11,4,22.982006273914344,18.848108963945116,1.7252140063294998,0,51.0,False,True,False,False,False,False
570,2025-07-01 12:00:00,12,1,11.606359177012374,21.31940100119504,5.531322678611803,0,34.0,False,False,True,False,True,False
571,2025-07-06 13:00:00,13,6,12.239287713757804,34.40356483131967,0.1154532713194779,1,66.0,False,False,False,False,True,True
572,2025-07-01 12:00:00,12,1,6.069644408291308,18.848108963945116,0.134059008828012,0,0.0,False,False,False,False,True,False
573,2025-07-27 14:00:00,14,6,13.690705666580516,15.834258719773333,1.021464931774737,1,70.0,True,False,False,False,False,False
574,2025-07-07 22:00:00,22,0,10.799645223916244,11.217460121837547,4.21628737994426,0,38.0,False,False,True,False,True,False
575,2025-07-05 23:00:00,23,5,8.893299519299827,18.848108963945116,0.200315969296567,1,53.0,True,False,False,False,True,True
576,2025-07-06 23:00:00,23,6,20.764903827936635,14.063500871806324,2.675865961582262,1,81.0,False,False,False,False,True,True
577,2025-07-29 20:00:00,20,1,13.685421739913254,18.000902452848916,0.601467395894533,0,72.0,True,False,False,False,False,True
578,2025-07-23 11:00:00,11,2,11.42543108985538,10.423179446736189,0.7360144707640086,0,59.0,True,False,False,False,True,False
579,2025-07-23 10:00:00,10,2,12.25882248306134,26.81778322072769,1.2404688766014391,0,59.0,False,False,False,False,True,False
580,2025-07-16 12:00:00,12,2,16.803954803548027,11.035090063597696,1.4422863787187472,0,78.0,True,False,False,False,True,False
581,2025-07-08 21:00:00,21,1,8.087752398784376,19.59802539259929,0.3569597113689686,0,19.0,False,False,False,False,False,False
582,2025-07-13 05:00:00,5,6,17.338538909999652,26.4430974799628,0.4682570014461884,1,88.0,False,False,False,False,True,True
583,2025-07-07 21:00:00,21,0,10.699632373846832,29.91535015157558,0.3882088191058205,0,43.0,False,False,False,False,True,False
584,2025-07-16 16:00:00,16,2,4.753751721962258,30.799673425211942,2.6667457307320834,0,0.0,True,False,False,False,True,False
585,2025-07-29 09:00:00,9,1,16.5426573867516,47.81900511518258,1.393022739247351,0,69.0,False,False,False,True,True,True
586,2025-07-18 12:00:00,12,4,14.440579785011272,11.026823963464611,0.4238843796579835,0,71.0,False,True,False,False,False,False
587,2025-07-12 18:00:00,18,5,11.095345272022788,18.966239749381973,0.1331866842571895,1,93.0,True,False,False,False,True,True
588,2025-07-02 16:00:00,16,2,10.388029606908846,22.586124010730163,0.0252718123796058,0,64.0,False,False,False,False,True,False
589,2025-07-31 03:00:00,3,3,18.87746544848028,15.080427719462776,2.4367311454531686,0,83.0,False,False,False,False,False,False
590,2025-07-02 04:00:00,4,2,25.748023304436995,23.436671718577134,0.2930615880872332,0,39.0,False,False,False,False,True,True
591,2025-07-11 19:00:00,19,4,4.980401452061328,10.977181290889684,0.2059071167846529,0,9.0,False,False,False,False,True,True
592,2025-07-29 15:00:00,15,1,3.560909422068024,19.87930125055208,5.388838713116031,0,1.0,False,False,True,False,False,False
593,2025-07-23 13:00:00,13,2,12.02174068811764,8.400322765852037,0.2112696579360788,0,61.0,False,False,False,False,True,False
594,2025-07-15 19:00:00,19,1,9.099746982464255,27.99316481047999,1.2813804078777224,0,60.0,False,False,False,False,True,False
595,2025-07-14 23:00:00,23,0,7.557845913828318,8.411565522232458,0.294214240738597,0,17.0,False,False,False,False,False,False
596,2025-07-17 04:00:00,4,3,17.647889383438006,8.162894373967339,1.1505488804653388,0,76.0,False,False,False,False,True,True
597,2025-07-27 18:00:00,18,6,11.329063975867118,17.228553736305017,1.3409159258104142,1,92.0,False,True,False,False,True,True
598,2025-07-18 23:00:00,23,4,15.621812631229622,24.122048765206443,2.41682624852172,0,66.0,False,False,False,False,True,False
599,2025-07-29 03:00:00,3,1,15.693192107637977,18.848108963945116,0.8756117874912714,0,81.0,False,False,False,False,True,False
600,2025-07-30 20:00:00,20,2,5.123712766906736,12.763207824427964,2.173522977937579,0,1.0,False,False,False,False,False,False
601,2025-07-17 11:00:00,11,3,17.67892420249311,17.667142153586717,0.1312808641049458,0,94.0,False,True,False,False,False,False
602,2025-07-09 13:00:00,13,2,16.09892624819923,11.772214876998246,0.5265032192437802,0,83.0,False,False,False,False,True,False
603,2025-07-10 07:00:00,7,3,14.45855263799399,35.3577527705326,0.0153477193691194,0,93.0,False,False,False,False,True,False
604,2025-07-22 08:00:00,8,1,19.125920972409336,32.175778910374284,0.5551143172752708,0,88.0,True,False,False,False,True,True
605,2025-07-21 09:00:00,9,0,17.723916149216866,12.362744995934731,0.0486806550656388,0,67.0,False,False,False,False,False,False
606,2025-07-16 01:00:00,1,2,12.69841239725165,14.899489703736496,4.193682680611981,0,56.0,False,False,True,False,False,True
607,2025-07-24 06:00:00,6,3,20.98152540367972,25.404807002756996,1.093724367110915,0,70.0,False,True,False,False,True,False
608,2025-07-20 01:00:00,1,6,14.141717817695154,5.215124838276662,0.6226465001647287,1,79.0,True,False,False,False,True,True
609,2025-07-30 03:00:00,3,2,21.35412278841192,26.67159047790685,1.0561070917128683,0,68.0,False,True,False,False,True,True
610,2025-07-16 20:00:00,20,2,11.22251001641883,26.539422713965006,0.5721815810134654,0,45.0,False,False,False,False,False,True
611,2025-07-06 12:00:00,12,6,8.743025492988975,10.69950919896989,0.0598370597871583,1,34.0,False,False,False,False,False,True
612,2025-07-10 03:00:00,3,3,11.582767045642033,13.466418535153675,1.9543594339273,0,45.0,False,False,False,False,True,True
613,2025-07-18 21:00:00,21,4,12.694637274187697,19.17256490399644,0.1940420373212962,0,69.0,False,True,False,False,True,True
614,2025-07-20 15:00:00,15,6,14.8457530075958,29.54322119886221,1.0790441082285578,1,76.0,False,False,False,False,True,False
615,2025-07-30 13:00:00,13,2,16.30153766108616,32.866722764405914,0.0881458156953333,0,89.0,False,False,False,False,False,False
616,2025-07-20 20:00:00,20,6,11.930508143933206,10.261963602745451,1.258112182524086,1,80.0,False,False,False,False,True,True
617,2025-07-02 20:00:00,20,2,14.004143483908669,15.59393048879469,0.3359949466813375,0,11.0,True,False,False,False,True,False
618,2025-07-21 10:00:00,10,0,18.29638584987035,6.529267118324603,1.908872068705448,0,74.0,False,False,False,False,False,True
619,2025-07-06 07:00:00,7,6,29.64692863018064,18.004741011113925,2.5488372709347966,1,24.0,False,False,False,False,True,True
620,2025-07-11 04:00:00,4,4,20.04342318509589,33.29679706290978,0.4816577946259274,0,58.0,False,False,False,False,True,False
621,2025-07-17 00:00:00,0,3,18.82663793777096,11.854413204226288,0.9579088997505392,0,96.0,False,False,False,False,True,True
622,2025-07-23 09:00:00,9,2,11.86667977350442,15.470292599754284,1.9959398461732465,0,84.0,False,False,False,False,True,True
623,2025-07-27 04:00:00,4,6,20.577030457044152,31.09813329186722,0.6491137128286666,1,83.0,False,False,False,False,True,False
624,2025-07-28 22:00:00,22,0,11.137358988892537,29.942182427713263,0.2907308545324574,0,48.0,True,False,False,False,True,False
625,2025-07-06 19:00:00,19,6,6.779535773708788,17.612655112510186,0.0267410983164541,1,32.0,False,False,False,False,True,True
626,2025-07-06 01:00:00,1,6,18.64359767769235,17.33524786073829,1.3585553621798374,1,102.0,False,False,False,False,True,False
627,2025-07-05 03:00:00,3,5,21.23770756171919,23.41061628160721,1.261896181211789,1,85.0,False,True,False,False,False,False
628,2025-07-20 17:00:00,17,6,7.653867982004353,41.24063220281656,0.2092083900882034,1,38.0,False,False,False,True,False,False
629,2025-07-27 13:00:00,13,6,14.348046438997724,17.035708358992117,1.2078679152903802,1,99.0,False,False,False,False,True,False
630,2025-07-20 15:00:00,15,6,14.329989502070635,20.08711045596372,0.9227632621620228,1,78.0,False,False,False,False,True,True
631,2025-07-29 09:00:00,9,1,14.004143483908669,25.88273244181558,0.1945739000694396,0,98.0,False,False,False,False,False,False
632,2025-07-29 11:00:00,11,1,12.849011530077814,14.81064241944307,0.2826886200226882,0,70.0,False,False,False,False,True,False
633,2025-07-03 22:00:00,22,3,20.981101840317805,12.873744277052616,0.7655505653559043,0,91.0,True,False,False,False,False,False
634,2025-07-04 16:00:00,16,4,11.49866770079956,4.122086581670844,1.0950894360125434,0,71.0,True,False,False,False,True,True
635,2025-07-13 11:00:00,11,6,13.726637597943425,26.77054679716919,1.4491926039969183,1,74.0,False,False,False,False,False,False
636,2025-07-13 01:00:00,1,6,15.280017967697908,25.354366203804556,0.1365851696350377,1,678.0,True,False,False,False,False,True
637,2025-07-03 04:00:00,4,3,14.418945822228334,12.820596607779578,0.4288162460208776,0,79.0,True,False,False,False,True,False
638,2025-07-11 20:00:00,20,4,5.480963739616188,19.0254165891232,4.209271581827316,0,0.0,False,False,True,False,True,True
639,2025-07-22 23:00:00,23,1,13.343402185964932,14.824742653214653,2.468331062594702,0,63.0,True,False,False,False,True,False
640,2025-07-15 13:00:00,13,1,6.834958903548933,8.558709841907344,0.8454746690277493,0,0.0,False,False,False,False,True,False
641,2025-07-20 23:00:00,23,6,10.458145498040274,27.669712169630746,0.5186970082164746,1,61.0,False,False,False,False,True,False
642,2025-07-06 18:00:00,18,6,5.748205790038028,22.83859896156607,1.1518295775374594,1,34.0,False,False,False,False,True,False
643,2025-07-15 11:00:00,11,1,14.904432206224795,18.848108963945116,2.5326288363715403,0,65.0,False,False,False,False,True,False
644,2025-07-23 23:00:00,23,2,6.157159883539011,30.65046238091737,0.1701451775332523,0,4.0,False,False,False,False,False,False
645,2025-07-28 20:00:00,20,0,8.842841152708905,29.43818860742476,0.0695199957600445,0,23.0,False,False,False,False,True,True
646,2025-07-10 22:00:00,22,3,12.922826924282322,6.138608049681586,1.1364506568921404,0,59.0,False,True,False,False,True,True
647,2025-07-15 10:00:00,10,1,18.55320452194774,21.225587431870863,0.9784876601471608,0,75.0,False,False,False,False,False,False
648,2025-07-29 19:00:00,19,1,0.2793083172648538,18.848108963945116,1.7025855727660966,0,1.0,False,False,False,False,True,False
649,2025-07-11 07:00:00,7,4,25.508106997574608,8.168776446973679,0.2225587693895474,0,72.0,False,False,False,False,True,True
650,2025-07-29 12:00:00,12,1,19.917886011950976,32.744837969262086,1.9106580069698405,0,82.0,False,False,False,False,True,True
651,2025-07-10 20:00:00,20,3,7.596598653617857,18.05357997645827,2.087834712495229,0,11.0,False,True,False,False,True,True
652,2025-07-09 16:00:00,16,2,15.872757895498427,16.711609456255808,0.2631261308825027,0,101.0,False,False,False,False,True,False
653,2025-07-28 20:00:00,20,0,8.346247546611849,13.54336061990266,0.5664372804866472,0,25.0,True,False,False,False,True,True
654,2025-07-19 06:00:00,6,5,18.42160369943532,32.24843114546956,0.8454746690277493,1,92.0,True,False,False,False,True,True
655,2025-07-15 05:00:00,5,1,15.636624384762309,26.032968684945622,0.231779045469302,0,65.0,False,False,False,False,True,False
656,2025-07-27 17:00:00,17,6,7.942225701970791,9.182893110481103,0.4074553017888598,1,62.0,False,False,False,False,False,True
657,2025-07-30 00:00:00,0,2,13.435392496633106,23.490504643574365,0.2435398559833005,0,75.0,False,False,False,False,False,True
658,2025-07-23 17:00:00,17,2,6.988214334153192,16.278601870790077,1.7960726868439238,0,29.0,False,False,False,False,True,False
659,2025-07-13 02:00:00,2,6,17.997346635018165,7.087682525462288,0.7871490991574995,1,76.0,False,False,False,False,False,False
660,2025-07-30 19:00:00,19,2,9.206161744114404,20.19316112266238,1.5186736722844114,0,47.0,False,True,False,False,True,False
661,2025-07-10 10:00:00,10,3,11.200886676543496,14.39712110331208,2.3551971546678634,0,58.0,False,True,False,False,True,True
662,2025-07-21 22:00:00,22,0,14.67884895477616,14.159822872073883,2.733802175714397,0,58.0,False,True,False,False,True,False
663,2025-07-22 11:00:00,11,1,18.654779084336504,26.350338945850137,0.0384957762246985,0,83.0,True,False,False,False,True,False
664,2025-07-27 03:00:00,3,6,18.11765984288395,11.730019559217222,0.975594686080967,1,87.0,False,False,False,False,False,False
665,2025-07-19 04:00:00,4,5,18.551327803280653,28.23480577265962,3.818196438856348,1,84.0,False,False,False,False,True,False
666,2025-07-22 17:00:00,17,1,7.087895049329006,23.852218824868785,2.189256229614753,0,26.0,False,True,False,False,True,True
667,2025-07-20 21:00:00,21,6,7.929924284730738,10.351044422024462,2.460986547518865,1,24.0,False,False,False,False,False,False
668,2025-07-27 23:00:00,23,6,8.638182413486593,19.344752964632065,0.5447445371379378,1,42.0,False,False,False,False,False,False
669,2025-07-16 11:00:00,11,2,11.345687506778486,17.23803799769865,1.4769270031233193,0,49.0,False,False,False,False,False,False
670,2025-07-03 21:00:00,21,3,13.88059384417206,20.324237472281773,0.7878011967340313,0,66.0,False,False,False,False,True,True
671,2025-07-13 02:00:00,2,6,24.31800550585183,10.946286711336128,1.0979082150587385,1,65.0,True,False,False,False,False,False
672,2025-07-05 04:00:00,4,5,22.59857357587233,29.713205846060017,1.4265222919994849,1,76.0,True,False,False,False,True,True
673,2025-07-11 03:00:00,3,4,16.50425872930385,3.972341400142198,1.1646828978013557,0,84.0,False,False,False,False,True,True
